grupo_id,nombre,cantidad_sugerida,unidad,peso_bruto_g,peso_neto_g,energia_kcal,proteina_g,lipidos_g,hidratos_carbono_g,ag_saturados_g,ag_monoinsaturados_g,ag_poliinsaturados_g,colesterol_mg,azucar_g,fibra_g,vitamina_a_mg_re,acido_ascorbico_mg,acido_folico_mg,calcio_mg,hierro_mg,potasio_mg,sodio_mg,fosforo_mg,etanol_g,indice_glucemico,carga_glucemica,contiene_gluten
11,Queso de nuez de la India,14,gramos,14,14,62,2.0,4.9,2.1,0.8,2.7,1.2,0.0,0.0,0.4,0.0,0.1,,7.1,0.5,,49.1,,0.0,,,FALSE
11,Queso de puerco,20,gramos,20,20,75,2.0,7.4,0.0,4.1,4.0,1.0,20.0,,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,,,FALSE
11,Salsa Bearnesa industrializada,4,cdita,17,17,61,2.3,1.5,9.9,0.2,0.7,0.5,0.0,,0.0,0.0,0.7,2.0,27.3,0.1,48.6,564.4,24.6,0.0,,,FALSE
11,Salsa Bechamel,3,cda,45,45,66,1.7,4.8,4.1,1.3,2.0,1.3,3.2,,0.1,24.8,0.4,2.2,53.3,0.1,70.2,159.5,44.3,0.0,,,FALSE
11,Salsa blanca,3,cda,45,45,66,1.7,4.8,4.1,1.3,2.0,1.3,3.2,,0.1,24.8,0.4,2.2,53.3,0.1,70.2,159.5,44.3,0.0,,,FALSE
11,Salsa de ajonjolí,2,cdita,11,11,63,2.6,5.3,2.3,1.0,2.5,1.5,0.0,,0.7,0.0,0.0,4.8,4.2,0.2,77.2,50.4,32.6,0.0,,,FALSE
11,Salsa de cacahuate,2,cdita,11,11,63,2.6,5.3,2.3,1.0,2.5,1.5,0.0,,0.7,0.0,0.0,9.7,4.3,0.2,79.6,52.0,33.6,0.0,,,FALSE
11,Salsa de pimienta verde,5,cda,75,75,72,2.3,4.4,6.0,2.7,1.2,0.1,13.3,,0.3,41.7,0.8,3.4,53.6,0.4,102.1,280.4,46.3,0.0,,,FALSE
11,Salsa de queso,2,cda,34,34,67,3.5,5.1,1.8,2.7,1.6,0.5,12.5,,0.0,54.4,0.0,2.3,105.4,0.1,48.7,167.7,78.2,0.0,,,FALSE
11,Salsa pesto,4,cdita,24,24,66,3.1,5.5,0.9,0.0,0.0,0.0,5.9,,0.0,0.0,1.3,0.0,69.5,0.3,55.2,103.2,0.0,0.0,,,FALSE
11,Selección de botana mexicana,1,cda,10,10,62,2.3,5.0,2.0,0.7,2.3,2.0,0.0,,0.7,0.0,0.0,0.0,0.0,0.1,0.0,120.0,0.0,0.0,,,FALSE
11,Semilla de calabaza,1.5,cda,15,11,61,3.4,5.1,1.6,0.9,1.9,2.2,0.0,,0.2,1.7,0.0,0.0,4.2,1.0,0.0,0.0,0.0,0.0,,,FALSE
11,Semilla de calabaza menuda,2,cda,20,15,65,5.3,4.1,3.0,0.7,1.5,0.0,0.0,,0.7,0.0,0.0,0.0,5.2,0.2,0.0,0.0,0.0,0.0,,,FALSE
11,Semilla de chía,5,cdita,12,12,66,3.3,5.6,1.8,1.2,0.9,3.3,0.0,,0.0,0.0,0.0,6.7,6.2,0.9,76.6,11.7,89.0,0.0,,,FALSE
11,Semilla de girasol,4,cdita,12,12,69,2.7,6.0,2.1,0.7,1.5,3.7,0.0,,1.2,0.4,0.0,18.4,14.6,0.6,84.0,0.4,85.7,0.0,,,FALSE
11,Semilla de girasol tostada,4,cdita,12,12,71,2.4,6.0,2.9,0.6,1.2,4.0,0.0,,1.3,0.0,0.0,28.7,8.6,0.5,103.3,0.4,140.1,0.0,,,FALSE
11,Tocino de pavo,3,rebanada,30,30,68,4.8,5.1,0.6,1.4,1.9,1.7,25.8,0.3,0.0,3.0,0.0,,24.0,0.4,,320.7,,0.0,,,FALSE
11,Tocino vegetariano,2,rebanada,20,20,63,2.3,6.0,1.3,1.0,1.5,3.0,0.0,,0.5,2.5,0.0,7.5,5.0,0.5,35.0,292.5,15.0,0.0,,,FALSE
11,Vinagreta miel y mostaza,1.5,cdita,12,12,49,0.0,3.9,4.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,154.2,,0.0,,,FALSE
6,Adams Deemint menta,2,pieza,11,11,40,0.0,0.0,9.6,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Adams Halls cereza,4,pieza,11,11,44,0.0,0.0,10.8,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Adams Halls Colors,4,pieza,11,11,44,0.0,0.0,10.8,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Adams Halls limón con miel de abeja,4,pieza,11,11,43,0.0,0.0,10.7,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,,0.0,0.0,,0.1,,0.0,,,FALSE
6,Aderezos para ensalada bajos en calorías y grasa,1/3,taza,85,85,40,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1066.6,0.0,0.0,,,FALSE
6,Agua quina,1/3,lata,117,117,42,0.0,0.0,11.1,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,1.2,0.0,0.0,16.3,0.0,0.0,,,FALSE
6,Ate,13,gramos,13,13,41,0.4,0.1,9.8,0.0,0.0,0.0,0.0,9.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,FALSE
6,Ate de guayaba,13,gramos,13,13,41,0.4,0.1,9.8,0.0,0.0,0.0,0.0,9.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,FALSE
6,Ate de membrillo,13,gramos,13,13,41,0.4,0.1,9.8,0.0,0.0,0.0,0.0,9.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,FALSE
6,Azúcar BC,2,cdita,10,10,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Azúcar blanca,2,cdita,8,8,33,0.0,0.0,8.4,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,68.0,6.0,FALSE
6,Azúcar de mesa,2,cdita,8,8,33,0.0,0.0,8.4,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,68.0,6.0,FALSE
6,Azúcar glass,4,cdita,10,10,39,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,68.0,7.0,FALSE
6,Azúcar granulada,2,cdita,8,8,33,0.0,0.0,8.4,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,68.0,6.0,FALSE
6,Azúcar mascabado,2,cdita,10,10,36,0.0,0.0,9.1,0.0,0.0,0.0,0.0,9.1,0.0,0.3,0.2,0.0,5.1,0.4,34.4,3.0,0.0,0.0,68.0,6.0,FALSE
6,Azúcar morena,3,cdita,9,9,34,0.0,0.0,8.8,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.1,7.5,0.1,12.0,2.5,0.4,0.0,68.0,6.0,FALSE
6,Bebida de almendra con azúcar,3/4,taza,180,180,54,0.7,1.7,9.4,0.1,1.0,0.4,0.0,8.6,0.4,154.8,0.0,,318.6,0.5,,124.2,,,,,FALSE
6,Bebida de lichi,2/7,lata,101,101,47,0.0,0.0,11.8,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,,0.0,0.0,,22.9,,0.0,,,FALSE
6,Bebida láctea fermentada,1,pieza,80,80,50,0.9,0.2,11.7,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,FALSE
6,Bebida para deportistas,1/4,bote,152,152,40,0.0,0.0,9.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.6,0.0,1.5,0.1,22.8,59.4,15.2,0.0,78.0,8.0,FALSE
6,Bebida para deportistas en polvo,2,cdita,10,10,36,0.0,0.0,9.5,0.0,0.0,0.0,0.0,9.0,,,,,,,20.1,60.3,,0.0,78.0,7.0,FALSE
6,Boing,1/2,Pak ch,125,125,41,0.0,0.0,10.6,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,,0.0,0.0,,18.8,,0.0,,,FALSE
6,Boing guayaba,1/3,lata,112,112,36,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,16.8,,0.0,,,FALSE
6,Boing mango,1/3,lata,112,112,39,0.0,0.0,9.5,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,,0.0,0.0,,16.8,,0.0,,,FALSE
6,Bolitochas,1.25,pieza,11,11,44,0.0,0.0,10.5,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,,0.0,0.0,,133.7,,0.0,,,FALSE
6,Bombón de chocolate,2,pieza,14,14,18,0.6,2.2,9.5,1.7,0.0,0.0,0.0,9.0,0.6,0.0,0.0,,0.0,0.0,,20.2,,0.0,,,FALSE
6,Boost*,1/3,lata,78,78,33,0.3,0.0,7.9,0.0,0.0,0.0,0.0,7.9,0.0,,,,,,,0.6,,0.0,,,FALSE
6,Borrachos envinados,1,pieza,13,13,43,0.3,0.3,8.7,0.2,0.0,0.0,0.0,5.6,0.0,0.0,0.0,,0.0,0.0,,3.9,,0.0,,,FALSE
6,Bubbaloo Crack Ups,11,pieza,11,11,44,0.0,0.3,10.3,0.3,0.0,0.0,0.0,7.7,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Bubbaloo fresa,3,pieza,17,17,48,0.0,0.0,11.7,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Bubbaloo menta,3,pieza,17,17,48,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Bubbaloo paleta,3/4,pieza,12,12,45,0.0,0.0,11.2,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Bubulubu,1/3,pieza,12,12,46,0.1,0.9,9.2,0.9,0.0,0.0,0.0,6.6,0.2,,,,,,,38.5,,0.0,,,FALSE
6,Café capuchino helado,1/3,taza,80,80,43,0.7,0.8,8.0,0.5,0.0,0.0,1.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,40.0,0.0,0.0,,,FALSE
6,Café capuchino instantáneo,2,cdita,8,8,32,0.2,0.4,6.9,0.3,0.1,0.0,0.2,5.5,,0.0,0.0,0.4,10.6,0.0,66.5,14.4,14.6,0.0,,,FALSE
6,Cajeta,1.5,cdita,9,9,36,0.5,1.0,6.4,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,,,FALSE
6,Cajeta reducida en azúcar,1,cda,15,15,44,0.6,0.9,9.9,0.7,0.2,0.0,0.6,4.6,0.2,0.0,0.0,,0.0,0.0,,12.8,,0.0,,,FALSE
6,Caramelo,2,pza ch,12,12,47,0.0,0.0,11.8,0.0,0.0,0.0,0.0,7.5,,0.0,0.0,0.0,0.4,0.0,0.6,4.6,0.4,0.0,,,FALSE
6,Caramelo de mantequilla,2,pieza,11,11,45,0.0,0.4,10.8,0.1,0.0,0.0,1.2,10.8,0.0,4.0,0.0,0.0,0.4,0.0,0.4,4.8,0.4,0.0,,,FALSE
6,Caramelo Deemint menta,2,pieza,11,11,40,0.0,0.0,9.6,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Caramelo macizo,2,pza ch,12,12,47,0.0,0.0,11.8,0.0,0.0,0.0,0.0,7.5,,0.0,0.0,0.0,0.4,0.0,0.6,4.6,0.4,0.0,,,FALSE
6,Caramelo salvavidas,4,pieza,10,10,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.0,FALSE
6,Cáscara de fruta cristalizada,12,gramos,12,12,39,0.0,0.0,9.9,0.0,0.0,0.0,0.0,9.7,0.2,0.1,0.0,,2.2,0.0,,11.8,,0.0,,,FALSE
6,Cáscara de naranja cristalizada,10,gramos,10,10,32,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,FALSE
6,Castaña,2,pieza,22,22,44,0.4,0.3,9.9,0.1,0.1,0.1,0.0,9.9,,0.2,9.0,13.0,4.3,0.2,108.4,0.4,8.5,0.0,,,FALSE
6,Castaña con cáscara,2,pieza,30,18,39,0.4,0.4,8.3,0.1,0.1,0.2,0.0,8.3,2.1,0.2,7.9,11.3,4.9,0.2,94.8,0.5,17.0,0.0,,,FALSE
6,Castaña asada,12,gramos,12,12,44,0.6,0.5,9.4,0.1,0.2,0.2,0.0,9.4,,0.0,1.8,13.2,7.7,0.3,118.9,4.4,16.4,0.0,,,FALSE
6,Cerecets,10,gramos,10,10,40,0.0,0.1,9.2,0.0,0.0,0.0,0.0,4.3,0.1,0.0,0.0,,0.0,0.0,,7.4,,0.0,,,FALSE
6,Checolines,15,gramos,15,15,45,0.0,0.0,11.3,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,,0.0,0.0,,15.2,,0.0,,,FALSE
6,Chewy candy,1/2,pieza,13,13,44,0.0,0.2,10.5,0.1,0.0,0.0,0.0,7.2,0.0,,,,,,,26.1,,0.0,,,FALSE
6,Chicle,5,pieza,15,15,37,0.0,0.0,9.9,0.0,0.0,0.0,0.0,9.9,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,,,FALSE
6,Chicle bajo en azúcar,6,pieza,12,12,32,0.0,0.0,11.4,0.0,0.0,0.0,0.0,11.4,0.3,0.0,0.0,0.0,2.4,0.0,0.0,0.8,0.0,0.0,,,FALSE
6,Chicloso,1,pieza,12,12,46,0.3,1.1,8.7,0.1,0.2,0.8,0.0,5.4,0.3,0.0,0.0,1.4,2.0,0.1,9.7,15.5,6.4,0.0,,,FALSE
6,Chocolate Don Gustavo en polvo,2,cdita,10,10,41,0.6,0.7,8.1,0.3,0.0,0.0,0.0,6.6,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Chocolate en polvo Morella,2,cdita,10,10,39,0.3,0.2,9.1,0.2,0.0,0.0,0.0,9.1,0.5,0.0,0.0,,0.0,0.0,,3.5,,0.0,,,FALSE
6,Chocolate en polvo sin azúcar,2,cdita,10,10,40,2.0,1.0,6.0,0.0,,,0.0,4.0,2.0,,0.0,,,3.6,,,0.0,0.0,51.0,3.0,FALSE
6,Chocolate en tableta (Abuelita),10,gramos,10,10,45,0.3,1.4,7.6,1.1,0.0,0.0,0.0,7.5,0.3,0.0,0.0,,0.0,0.0,,0.5,,0.0,,,FALSE
6,Chocolate líquido,1,cda,18,18,50,0.4,0.2,11.7,0.1,0.1,0.0,0.0,8.9,0.5,0.0,0.0,,2.5,0.4,,13.0,,0.0,,,FALSE
6,Coca Cola,1/3,lata,117,117,49,0.0,0.0,12.3,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,,0.0,0.0,,11.7,,0.0,,,FALSE
6,Cocentrado de coco almedra,1,cda,15,15,39,0.0,0.0,9.6,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,,0.0,0.0,,3.5,,0.0,,,FALSE
6,Cocoa en polvo,2,cdita,10,10,40,2.0,1.0,6.0,0.0,,,0.0,4.0,2.0,,0.0,,,3.6,,,0.0,0.0,51.0,3.0,FALSE
6,Concentrado de jugo de arándano,1.5,cda,23,23,45,0.0,0.0,11.6,0.0,0.0,0.0,0.0,9.6,0.0,0.5,10.3,,2.5,0.1,,0.9,,0.0,,,FALSE
6,Concentrado sabor fresa,1,cda,15,15,44,0.0,0.5,10.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor guayaba,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor horchata,2.5,cdita,13,13,52,4.6,0.0,8.3,0.0,0.0,0.0,0.0,5.4,0.4,0.0,0.0,,0.0,0.0,,2.1,,0.0,,,FALSE
6,Concentrado sabor jamaica,1.25,cda,19,19,42,0.0,0.0,10.6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,,6.2,,0.0,,,FALSE
6,Concentrado sabor limón,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor mandarina,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor naranja,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor piña,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor tamarindo,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Concentrado sabor uva,1,cda,15,15,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,,0.0,0.0,,2.5,,0.0,,,FALSE
6,Crack Ups,11,pieza,11,11,44,0.0,0.3,10.3,0.3,0.0,0.0,0.0,7.7,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Crayón,1/3,pieza,11,11,37,0.0,0.0,9.2,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,,0.0,0.0,,15.2,,0.0,,,FALSE
6,Crazy Dips sabor frutas,1,sobre,12,12,45,0.0,0.0,12.0,,,,,11.0,0.0,,,,,,,0.0,,0.0,,,FALSE
6,Cubierta de chocolate,2,cdita,12,12,48,0.0,1.3,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,,,FALSE
6,Cubierta de fresa,3,cdita,16,16,41,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,3.8,0.4,3.8,0.2,11.8,3.4,1.9,0.0,,,FALSE
6,Cubierta de piña,3,cdita,16,16,40,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,9.5,0.4,3.4,0.1,50.7,9.9,1.1,0.0,,,FALSE
6,Cuchara mango y tamarindo,3/4,pieza,12,12,48,0.0,0.0,10.8,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,,0.0,0.0,,132.0,,0.0,,,FALSE
6,Cueritos de fruta,1/2,pieza,11,11,39,0.0,0.3,9.0,0.1,0.2,0.1,0.0,5.2,0.0,0.6,12.6,0.2,3.4,0.1,30.9,33.3,3.3,0.0,99.0,9.0,FALSE
6,Danette Flan vainilla,1,pieza,57,57,62,1.6,1.7,10.0,1.0,,,,9.8,0.2,,,,63.2,,,48.2,,,,,FALSE
6,Danette Natilla chocolate,1/2,pieza,50,50,66,1.1,1.9,11.2,1.2,,,,9.5,0.4,,,,44.3,,,42.9,,,,,FALSE
6,"Dany, gelatina de agua",1/2,pieza,63,63,43,0.9,0.0,9.8,0.0,,,,9.6,0.0,,,,0.0,,,52.4,,,,,FALSE
6,Del Valle naranjada&nada,1/3,taza,79,79,36,0.0,0.0,9.1,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,,0.0,0.0,,35.2,,0.0,,,FALSE
6,Delaware Punch,1/4,lata,89,89,39,0.0,0.0,9.8,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,,0.0,0.0,,17.8,,0.0,,,FALSE
6,Dextrosa,3,cdita,12,12,45,0.0,0.0,10.5,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,FALSE
6,Dulce de tamarindo,1,pieza,14,14,46,0.0,0.0,12.9,0.0,0.0,0.0,0.0,11.0,0.4,0.1,0.0,,0.0,0.0,,230.0,,0.0,,,FALSE
6,Fanta,1/3,lata,117,117,45,0.0,0.0,11.1,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,,0.0,0.0,,19.3,,0.0,,,FALSE
6,Flan en polvo,1,cda,12,12,42,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.9,0.0,18.4,51.8,0.1,0.0,,,FALSE
6,Fresca,1/3,lata,118,118,40,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,,23.5,,0.0,,,FALSE
6,Fructosa,3,cdita,12,12,44,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,,0.0,0.0,,1.4,,0.0,,,FALSE
6,Fruta cristalizada,15,gramos,15,15,45,0.5,0.1,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,11.0,FALSE
6,Fuze Tea mandarina,1/4,lata,113,113,36,0.0,0.0,9.1,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,,0.0,0.0,,24.3,,0.0,,,FALSE
6,Fuze Tea mango manzanilla,1/4,lata,113,113,36,0.0,0.0,9.1,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,,0.0,0.0,,48.7,,0.0,,,FALSE
6,Fuze Tea negro durazno,1/5,lata,91,91,45,0.0,0.0,11.3,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,,0.0,0.0,,9.1,,0.0,,,FALSE
6,Fuze Tea negro limón,1/4,lata,113,113,36,0.0,0.0,9.1,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,,0.0,0.0,,11.3,,0.0,,,FALSE
6,Fuze Tea verde limón,1/4,lata,113,113,36,0.0,0.0,9.1,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,,0.0,0.0,,11.3,,0.0,,,FALSE
6,Gatorade variedad de sabores,200,ml,200,200,46,0.0,0.0,11.6,,,,,11.6,0.0,0.0,0.0,0.0,,,25.0,91.6,,0.0,,,FALSE
6,Gelatina,1/3,taza,59,59,37,0.7,0.0,8.4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6,1.8,0.0,0.6,44.6,13.2,0.0,,,FALSE
6,Gelatina de agua Dany sabor cola,1.5,envase,60,60,42,1.1,0.0,9.3,,,,,3.7,0.0,,,,,,,,,0.0,,,FALSE
6,Gelatina de anís,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de cereza,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de chocolate,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
6,Gelatina de chocolate de leche,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
6,Gelatina de durazno,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de frambuesa,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de fresa de agua,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de fresa de leche,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
6,Gelatina de grosella,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de jerez,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de limón,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de mandarina,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de manzana,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de mora azul,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de naranja,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de nuez de leche,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,0.0,0.0,,23.3,,0.0,,,FALSE
6,Gelatina de piña,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,,,0.0,,,FALSE
6,Gelatina de pistache,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
6,Gelatina de rompope,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
6,Gelatina de sabor en polvo,10,gramos,10,10,38,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.3,0.3,0.0,0.7,46.6,14.1,0.0,,,FALSE
6,Gelatina de uva,4,cda,64,64,40,0.8,0.0,9.1,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,,1.9,0.0,,48.0,,0.0,,,FALSE
6,Gelatina de vainilla,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
6,Gelatina de vainilla de leche,3,cda,48,48,46,2.1,1.1,6.8,0.7,0.0,0.0,0.0,6.8,0.0,0.0,0.0,,45.0,0.0,,23.2,,0.0,,,FALSE
